StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,Q_RecaptchaScore,Consent,Age,Gender,Gender_3_TEXT,Race,Race_8_TEXT,Education,Party,Party_8_TEXT,PartyRep,PartyDem,PartyLean,PO,POLib,POCon,POLean,Voter1Dem,Voter1Sup,Voter1Fair,Voter1GovParty,Voter1Party,Election1Dem,Election1Sup,Election1Fair,Election1GovParty,Election1Party,ATTN,Compromise1Dem,Compromise1Sup,Compromise1Fair,Compromis1GovParty,Compromise1Party,ImportanceRank_1,ImportanceRank_2,ImportanceRank_3,ImportanceRank_4,ImportanceRank_5,ImportanceRank_6,ImportanceRank_7,ImportanceRank_8,ImportanceRank_9,ImportanceRank_10,ImportanceRank_DO,MC_MIP,MC_LIP,MC_Environment,MC_Abortion,MC_Unemployment,MC_Immigration,MC_Healthcare,MC_Education,MC_Gun,MC_Trade,MC_Inflation,MC_Democracy,FeelingTherm_1,FeelingTherm_2,Meta_Ingroup _1,Meta_Ingroup _2,Meta_Ingroup _3,Meta_Ingroup _4,Meta_Ingroup _5,Meta_Ingroup _DO,Meta_Outgroup _1,Meta_Outgroup _2,Meta_Outgroup _3,Meta_Outgroup _4,Meta_Outgroup _5,Meta_Outgroup _DO,Any_Else,BotCheck,Party,Inparty,Outparty,Group,VLoser,EWinner,CompromiseGov,CompromiseLeg,First,mip,lip,FL_77_DO,FL_83_DO,FL_107_DO,FL_73_DO,FL_112_DO,FL_120_DO,FL_115_DO,Voter1_DO,Election1_DO,Compromise1_DO,MOP_DO,MoralizedIdentity_DO
1/11/24 18:10,1/11/24 18:16,0,100,406,1,1/11/24 18:16,0.899999976,1,41,2,,1,,5,2,,,-4,,1,-4,,,-3,-3,-3,-1,-1,-3,-3,-3,1,1,3,-3,-3,-3,1,0,3,2,10,8,1,5,6,9,4,7,1|2|8|10|5|9|6|4|7|3,4,2,3,,,,,,,0,,,95,12,4,3,4,4,4,5|1|2|4|3,2,3,2,4,4,2|4|5|3|1,NA,Labyrinth ,Democrat,Democrat,Republican,1,Republican,Republican,,,Dem,Health care,Unemployment,,FL_84,FL_109,Compromise1|Election1|Voter1,FL_111|MoralizedIdentity,,,Voter1|Voter1GovParty|Voter1Party|Voter1Dem|Voter1Fair|Voter1Sup,Election1|Election1Fair|Election1Party|ATTN|Election1GovParty|Election1Sup|Election1Dem,Compromise1N|Compromis1GovParty|Compromise1Sup|Compromise1Fair|Compromise1Party|Compromise1Dem,MC_Environment|MC_MIP|MC_Trade|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 18:13,1/11/24 18:17,0,100,214,1,1/11/24 18:17,0.899999976,1,42,2,,1,,6,2,,,-4,,1,-4,,,-3,-3,-2,1,1,-3,-3,-3,1,1,3,0,0,0,0,0,3,1,10,8,9,4,5,7,6,2,2|10|6|7|8|9|4|5|3|1,2,2,,,,,3,,,,2,,74,17,4,4,3,4,4,1|4|2|3|5,2,3,3,1,3,4|2|5|1|3,No,Almost famous ,Democrat,Democrat,Republican,4,Democrat,Democrat,,,Dem,Abortion,Unemployment,,FL_87,FL_109,Voter1|Compromise1|Election1,MoralizedIdentity|FL_111,,,Voter1|Voter1Sup|Voter1Fair|Voter1GovParty|Voter1Party|Voter1Dem,Election1|Election1Sup|Election1Dem|ATTN|Election1Fair|Election1GovParty|Election1Party,Compromise1N|Compromise1Sup|Compromis1GovParty|Compromise1Party|Compromise1Dem|Compromise1Fair,MC_Inflation|MC_MIP|MC_Healthcare|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 17:17,1/11/24 17:24,0,99,443,0,1/11/24 18:17,0.899999976,1,44,1,,1,,3,2,,,-3,,3,,,-1,-3,-3,-3,1,1,-3,-3,-3,0,-1,3,2,-2,-2,1,1,3,4,7,10,5,2,6,8,9,1,4|1|8|6|9|7|10|5|2|3,3,3,,,,,,3,,1,,,80,1,4,3,3,4,3,2|1|3|4|5,5,4,4,5,5,4|3|1|2|5,,Grand prix,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,MOP,Democracy,Illegal immigration,,FL_88,FL_108,,,FL_121|MoralizedIdentity,Election1|Voter1|Compromise1,Voter1N|Voter1Party|Voter1Fair|Voter1Dem|Voter1Sup|Voter1GovParty,Election1|Election1Party|Election1GovParty|ATTN|Election1Fair|Election1Sup|Election1Dem,Compromise1|Compromise1Party|Compromise1Sup|Compromise1Dem|Compromise1Fair|Compromis1GovParty,MC_Education|MC_MIP|MC_Trade|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 17:18,1/11/24 17:19,0,8,55,0,1/11/24 18:18,1,1,35,2,,"2,7",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/24 18:15,1/11/24 18:20,0,100,308,1,1/11/24 18:20,0.899999976,1,45,1,,1,,4,3,,,,1,2,,3,,-3,-3,-3,1,1,-3,-3,-3,0,0,3,-1,-1,-2,-1,-1,3,6,5,10,2,7,8,9,4,1,10|2|5|6|9|7|1|8|3|4,4,3,,,,,,3,,2,,,70,39,5,3,4,4,4,2|3|1|4|5,4,4,4,5,5,1|4|5|2|3,,Avengers Endgame,Republican,Republican,Democrat,2,Democrat,,Democrat,Republican,MOP,Democracy,Illegal immigration,,FL_85,FL_108,,,FL_121|MoralizedIdentity,Election1|Compromise1|Voter1,Voter1|Voter1Sup|Voter1GovParty|Voter1Dem|Voter1Party|Voter1Fair,Election1N|Election1Sup|Election1Party|ATTN|Election1Fair|Election1GovParty|Election1Dem,Compromise1|Compromis1GovParty|Compromise1Party|Compromise1Dem|Compromise1Sup|Compromise1Fair,MC_Trade|MC_LIP|MC_Education|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 18:14,1/11/24 18:22,0,100,481,1,1/11/24 18:22,0.899999976,1,70,2,,1,,6,3,,,,-1,2,,3,,-3,-2,-3,1,1,2,-2,-2,0,0,3,-1,-1,-1,-1,0,6,8,7,2,3,5,10,9,4,1,6|7|1|3|4|10|2|8|5|9,4,2,2,3,,,,,,,,,55,55,4,4,4,3,3,5|1|4|2|3,4,4,4,3,3,4|1|3|5|2,,Shawshank Redemption,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,MOP,Democracy,Gun control,,FL_86,FL_108,,,FL_121|MoralizedIdentity,Voter1|Compromise1|Election1,Voter1|Voter1Party|Voter1GovParty|Voter1Sup|Voter1Dem|Voter1Fair,Election1N|Election1GovParty|Election1Dem|ATTN|Election1Sup|Election1Fair|Election1Party,Compromise1|Compromise1Party|Compromise1Dem|Compromise1Fair|Compromise1Sup|Compromis1GovParty,MC_Environment|MC_MIP|MC_Abortion|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 18:02,1/11/24 18:23,0,100,1216,1,1/11/24 18:23,0.899999976,1,28,1,,5,,4,3,,,,-1,3,,,-1,-1,0,-1,-1,-1,-1,-2,-2,-1,0,3,0,-2,-1,1,1,4,7,5,10,1,3,2,8,6,9,5|2|6|3|4|1|7|9|8|10,3,0,2,,,,,,,,0,,40,20,2,2,2,3,3,3|5|2|1|4,1,1,1,2,2,4|3|2|5|1,"None for now, thank you!",Anastasia,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,Dem,Health care,Illegal immigration,,FL_85,FL_109,Voter1|Election1|Compromise1,FL_111|MoralizedIdentity,,,Voter1|Voter1GovParty|Voter1Dem|Voter1Party|Voter1Fair|Voter1Sup,Election1N|Election1Party|Election1GovParty|ATTN|Election1Fair|Election1Sup|Election1Dem,Compromise1|Compromise1Fair|Compromise1Sup|Compromise1Dem|Compromise1Party|Compromis1GovParty,MC_Environment|MC_LIP|MC_Inflation|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:13,1/11/24 18:23,0,100,627,1,1/11/24 18:23,1,1,45,2,,1,,5,1,,4,,,2,,4,,-2,-1,-2,1,1,3,-3,-3,-1,-1,3,0,-2,-2,0,-1,4,5,1,3,6,2,8,9,7,10,3|6|9|4|1|5|2|8|10|7,4,3,2,,,,,4,,,,,91,40,4,4,4,3,5,5|1|3|2|4,2,3,3,3,2,3|4|5|1|2,none,Titanic,Republican,Republican,Democrat,1,Democrat,Democrat,,,Dem,Unemployment,Democracy,,FL_84,FL_109,Election1|Compromise1|Voter1,FL_111|MoralizedIdentity,,,Voter1|Voter1Sup|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Party,Election1|Election1Dem|Election1Fair|ATTN|Election1GovParty|Election1Sup|Election1Party,Compromise1N|Compromise1Sup|Compromise1Fair|Compromis1GovParty|Compromise1Dem|Compromise1Party,MC_Education|MC_LIP|MC_Environment|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:19,1/11/24 18:24,0,100,281,1,1/11/24 18:24,1,1,36,1,,"1,5,7",,5,3,,,,1,2,,2,,3,0,3,0,0,-1,-2,-1,-1,-1,3,3,3,3,1,1,8,10,6,7,2,4,9,5,3,1,5|4|2|9|10|8|3|6|1|7,4,2,1,,,2,,,,,,,50,50,3,3,3,3,3,3|2|5|1|4,3,3,3,3,3,2|5|4|3|1,,Star Wars,Republican,Republican,Democrat,6,,Democrat,Republican,Democrat,MOP,Democracy,Abortion,,FL_89,FL_108,,,FL_121|MoralizedIdentity,Election1|Voter1|Compromise1,Voter1N|Voter1Sup|Voter1Party|Voter1Fair|Voter1GovParty|Voter1Dem,Election1|Election1GovParty|Election1Party|ATTN|Election1Dem|Election1Fair|Election1Sup,Compromise1|Compromis1GovParty|Compromise1Dem|Compromise1Party|Compromise1Fair|Compromise1Sup,MC_Environment|MC_LIP|MC_Immigration|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:20,1/11/24 18:24,0,100,228,1,1/11/24 18:24,0.899999976,1,32,2,,1,,7,2,,,-3,,1,-3,,,-3,-3,-3,0,0,0,-1,0,1,0,3,-2,-3,-2,1,0,2,10,8,9,1,7,3,6,4,5,9|10|1|8|6|4|3|5|7|2,3,3,,,,,,,,1,,4,79,49,4,4,4,4,4,3|2|5|4|1,1,2,2,2,2,2|1|4|3|5,,Down Periscope,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,MOP,Health care,Abortion,,FL_85,FL_108,,,FL_121|MoralizedIdentity,Voter1|Compromise1|Election1,Voter1|Voter1Fair|Voter1GovParty|Voter1Sup|Voter1Party|Voter1Dem,Election1N|Election1GovParty|Election1Dem|ATTN|Election1Party|Election1Sup|Election1Fair,Compromise1|Compromis1GovParty|Compromise1Fair|Compromise1Party|Compromise1Sup|Compromise1Dem,MC_Democracy|MC_MIP|MC_Trade|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:11,1/11/24 18:24,0,100,793,1,1/11/24 18:24,0.699999988,1,63,2,,1,,5,2,,,-4,,1,-3,,,-2,-3,-3,1,1,-3,-3,-3,0,-1,3,0,-2,-1,1,1,1,2,10,7,4,6,5,9,8,3,1|9|6|5|2|4|10|7|8|3,4,1,,3,,,,,,1,,,79,21,4,3,3,3,3,4|3|2|5|1,4,4,4,4,4,1|3|5|2|4,"No, just that I think I should have answered ""Democrat for"" the governor in the fist scenario and would like to change my response.  Also, w/out knowing (3rd scenario) what bill is being vetoed by the governor, har respond.  I know the governor has the right to veto anything he wants, but still...It matters re my response.d to","Oh, wow.  Still have to say Casablanca.",Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,MOP,The environment,Unemployment,,FL_88,FL_108,,,FL_121|MoralizedIdentity,Election1|Voter1|Compromise1,Voter1N|Voter1Sup|Voter1Dem|Voter1Party|Voter1GovParty|Voter1Fair,Election1|Election1Party|Election1Fair|ATTN|Election1GovParty|Election1Dem|Election1Sup,Compromise1|Compromise1Fair|Compromise1Dem|Compromise1Party|Compromise1Sup|Compromis1GovParty,MC_Abortion|MC_MIP|MC_Trade|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:20,1/11/24 18:26,0,100,342,1,1/11/24 18:26,1,1,30,2,,1,,6,2,,,-3,,1,-3,,,-1,-1,-1,1,1,-2,-2,-2,-1,-1,3,-1,-1,-1,1,1,1,5,9,7,2,3,6,10,4,8,7|5|6|10|3|9|8|2|4|1,4,2,,,3,,,3,,,,,65,21,3,3,3,3,3,1|2|3|5|4,3,2,2,3,3,4|1|2|5|3,No,Lord of the Rings,Democrat,Democrat,Republican,4,Democrat,Democrat,,,Dem,The environment,Free trade agreements,,FL_87,FL_109,Compromise1|Voter1|Election1,FL_111|MoralizedIdentity,,,Voter1|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Sup|Voter1Party,Election1|Election1Sup|Election1Fair|ATTN|Election1GovParty|Election1Dem|Election1Party,Compromise1N|Compromise1Party|Compromis1GovParty|Compromise1Sup|Compromise1Dem|Compromise1Fair,MC_Education|MC_MIP|MC_Unemployment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:21,1/11/24 18:26,0,100,336,1,1/11/24 18:26,0.800000012,1,36,1,,1,,3,1,,3,,,2,,3,,-2,-3,-2,-1,0,-1,-2,0,-1,0,0,-1,-1,-1,-1,-1,2,10,8,6,1,4,9,7,3,5,8|1|4|3|9|7|2|6|5|10,3,0,,,,0,,,,,3,,92,19,4,3,4,4,4,3|1|5|4|2,2,2,2,2,2,5|2|3|4|1,,Super Mario Bros,Republican,Republican,Democrat,5,,Republican,Democrat,Republican,MOP,Health care,Abortion,,FL_88,FL_108,,,FL_121|MoralizedIdentity,Voter1|Election1|Compromise1,Voter1N|Voter1Dem|Voter1Party|Voter1Fair|Voter1Sup|Voter1GovParty,Election1|Election1Sup|Election1Fair|ATTN|Election1Dem|Election1Party|Election1GovParty,Compromise1|Compromis1GovParty|Compromise1Party|Compromise1Dem|Compromise1Fair|Compromise1Sup,MC_Immigration|MC_MIP|MC_Inflation|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:14,1/11/24 18:27,0,100,745,1,1/11/24 18:27,1,1,26,2,,1,,5,2,,,-4,,1,-4,,,-3,-3,-3,-1,-1,-3,-3,-3,1,-1,3,-3,-3,-3,0,0,9,3,7,5,8,6,1,10,4,2,9|10|6|2|3|5|4|8|7|1,4,1,,,,4,,4,,,,,60,0,2,1,1,1,2,2|3|5|1|4,3,2,1,2,2,5|2|4|3|1,,Kill Your Darlings,Democrat,Democrat,Republican,1,Republican,Republican,,,Dem,Gun control,Free trade agreements,,FL_84,FL_109,Election1|Voter1|Compromise1,FL_111|MoralizedIdentity,,,Voter1|Voter1Party|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Sup,Election1|Election1Sup|Election1GovParty|ATTN|Election1Fair|Election1Dem|Election1Party,Compromise1N|Compromise1Dem|Compromis1GovParty|Compromise1Party|Compromise1Sup|Compromise1Fair,MC_Education|MC_LIP|MC_Immigration|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:15,1/11/24 18:29,0,100,826,1,1/11/24 18:29,1,1,25,2,,2,,5,2,,,-2,,1,-3,,,-2,-2,-2,0,0,-3,-3,-3,1,0,3,-1,-1,-1,-1,-1,5,4,3,9,1,8,2,10,6,7,7|3|1|6|2|4|8|10|5|9,4,0,,,1,,,,,,,2,85,20,2,2,3,3,2,3|2|4|5|1,1,1,1,1,1,3|4|5|1|2,,Spider-man: No Way Home ,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,MOP,Health care,Free trade agreements,,FL_86,FL_108,,,MoralizedIdentity|FL_121,Election1|Voter1|Compromise1,Voter1|Voter1Dem|Voter1GovParty|Voter1Fair|Voter1Sup|Voter1Party,Election1N|Election1Party|Election1Dem|ATTN|Election1GovParty|Election1Sup|Election1Fair,Compromise1|Compromise1Dem|Compromis1GovParty|Compromise1Party|Compromise1Fair|Compromise1Sup,MC_Unemployment|MC_LIP|MC_Democracy|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:26,1/11/24 18:36,0,100,583,1,1/11/24 18:36,1,1,35,2,,1,,5,2,,,-4,,2,,4,,0,3,3,0,0,-2,3,3,-1,0,3,3,2,1,-1,-1,6,8,3,7,4,1,10,5,9,2,3|6|5|4|1|2|9|7|8|10,4,0,,,2,,2,,,,,,100,9,4,5,5,4,5,3|1|5|2|4,3,2,3,2,1,4|5|2|3|1,good ,harry potter,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,MOP,Education,Gun control,,FL_89,FL_108,,,MoralizedIdentity|FL_121,Compromise1|Election1|Voter1,Voter1N|Voter1Dem|Voter1Party|Voter1Fair|Voter1Sup|Voter1GovParty,Election1|Election1Party|Election1Fair|ATTN|Election1Dem|Election1Sup|Election1GovParty,Compromise1|Compromise1Fair|Compromise1Dem|Compromise1Sup|Compromise1Party|Compromis1GovParty,MC_Unemployment|MC_LIP|MC_Healthcare|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:31,1/11/24 18:44,0,100,764,1,1/11/24 18:44,1,1,47,1,,1,,6,3,,,,1,2,,4,,-3,-3,-3,-1,-1,-3,-3,-3,1,1,3,-2,0,-2,-1,-1,10,2,5,3,7,1,8,6,4,9,1|2|10|4|9|8|3|5|7|6,3,0,,,,,,,,0,,0,57,11,1,1,1,1,1,4|1|5|3|2,1,1,1,1,1,2|3|1|5|4,,Law abiding Citizen,Republican,Republican,Democrat,4,Republican,Republican,,,MOP,Education,The environment,,FL_87,FL_108,,,FL_121|MoralizedIdentity,Voter1|Compromise1|Election1,Voter1|Voter1Dem|Voter1Sup|Voter1Fair|Voter1GovParty|Voter1Party,Election1|Election1Dem|Election1GovParty|ATTN|Election1Fair|Election1Sup|Election1Party,Compromise1N|Compromis1GovParty|Compromise1Fair|Compromise1Dem|Compromise1Sup|Compromise1Party,MC_Trade|MC_LIP|MC_Democracy|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 17:44,1/11/24 17:55,0,99,671,0,1/11/24 18:44,1,1,28,2,,"1,4",,5,2,,,-3,,1,-3,,,-3,-3,-3,1,1,-1,-1,-1,-1,-1,3,-2,-2,-2,0,0,3,5,7,10,2,4,6,9,8,1,6|4|8|9|2|7|5|1|3|10,4,4,,,,,4,,,,4,,30,0,5,5,5,5,5,4|3|5|1|2,5,5,3,5,5,4|2|1|3|5,"Yes, there is something fundamentally wrong with thinking that Democrat and Republicans are on polar opposites. There is no where to signify that I am a LEFTIST not a LIBERAL. They are different things. I actually think the systems in place need to change, most democrats dont actually care about systemic change and care more about being comfortable. You should really use terms like ""left"" or ""right"" because they are a more accurate representation. Especially when many democrats, especially young democrats, are deciding to leave the party for the independent party. There needs to be a way to indicate that we are FARTHER left than democrats, and that ""independent"" isnt seen as this happy medium between the two.",Howls Moving Castle,Democrat,Democrat,Republican,4,Democrat,Democrat,,,Dem,Democracy,Illegal immigration,,FL_87,FL_109,Voter1|Compromise1|Election1,FL_111|MoralizedIdentity,,,Voter1|Voter1Fair|Voter1GovParty|Voter1Party|Voter1Sup|Voter1Dem,Election1|Election1Dem|Election1Sup|ATTN|Election1Fair|Election1GovParty|Election1Party,Compromise1N|Compromis1GovParty|Compromise1Sup|Compromise1Party|Compromise1Dem|Compromise1Fair,MC_Inflation|MC_MIP|MC_Healthcare|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 18:41,1/11/24 18:45,0,100,232,1,1/11/24 18:45,0.800000012,1,53,2,,1,,5,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,0,1,3,-3,-3,-3,-1,1,5,2,7,10,3,6,4,9,1,8,10|2|9|7|3|1|5|6|8|4,4,2,,,,,4,0,,,,,67,0,5,1,1,5,5,1|3|5|2|4,5,1,1,5,5,5|2|4|3|1,,Children of Men,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,Dem,Inflation,Illegal immigration,,FL_86,FL_109,Election1|Compromise1|Voter1,MoralizedIdentity|FL_111,,,Voter1|Voter1Fair|Voter1GovParty|Voter1Sup|Voter1Dem|Voter1Party,Election1N|Election1Party|Election1Dem|ATTN|Election1Fair|Election1GovParty|Election1Sup,Compromise1|Compromise1Fair|Compromis1GovParty|Compromise1Party|Compromise1Dem|Compromise1Sup,MC_Education|MC_MIP|MC_Healthcare|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 18:39,1/11/24 18:45,0,100,390,1,1/11/24 18:45,1,1,55,2,,1,,4,1,,4,,,2,,4,,-3,-3,-3,-1,-1,-3,-3,-3,0,0,3,3,3,3,1,1,10,3,4,1,7,5,2,8,6,9,7|8|9|3|4|1|2|6|5|10,4,3,,,,,,3,4,,,,83,41,5,5,5,4,4,3|2|4|5|1,3,4,4,4,4,1|4|2|3|5, No,Tommy Boy,Republican,Republican,Democrat,3,Republican,,Republican,Democrat,MOP,Illegal immigration,The environment,,FL_86,FL_108,,,MoralizedIdentity|FL_121,Compromise1|Election1|Voter1,Voter1|Voter1Party|Voter1GovParty|Voter1Fair|Voter1Sup|Voter1Dem,Election1N|Election1Party|Election1Fair|ATTN|Election1Dem|Election1Sup|Election1GovParty,Compromise1|Compromise1Party|Compromise1Dem|Compromis1GovParty|Compromise1Sup|Compromise1Fair,MC_Gun|MC_LIP|MC_Education|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 17:46,1/11/24 18:00,0,99,838,0,1/11/24 18:46,1,1,58,2,,1,,4,2,,,-4,,1,-3,,,-3,-3,-3,0,0,-3,-3,-3,1,1,3,-3,-3,-3,1,1,5,1,8,10,2,3,4,9,6,7,1|4|7|3|8|5|2|6|9|10,3,3,,,,,4,,,,,2,90,5,4,4,4,4,5,5|4|2|1|3,4,3,3,4,4,1|4|5|2|3,,Fifth Element,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,Dem,Abortion,Illegal immigration,,FL_85,FL_109,Compromise1|Voter1|Election1,FL_111|MoralizedIdentity,,,Voter1|Voter1Party|Voter1Fair|Voter1Sup|Voter1Dem|Voter1GovParty,Election1N|Election1Sup|Election1GovParty|ATTN|Election1Fair|Election1Party|Election1Dem,Compromise1|Compromise1Fair|Compromis1GovParty|Compromise1Party|Compromise1Sup|Compromise1Dem,MC_Healthcare|MC_LIP|MC_Democracy|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 18:39,1/11/24 18:47,0,100,490,1,1/11/24 18:47,1,1,59,2,,1,,3,1,,3,,,2,,3,,-3,-3,-3,0,0,-3,-3,-3,1,1,3,0,0,0,-1,0,8,10,4,1,5,6,9,7,3,2,4|10|9|2|3|1|5|6|8|7,1,4,0,,1,,,,,,,,92,1,3,4,4,4,4,4|3|2|1|5,1,1,1,1,3,3|2|1|4|5,,jaws,Republican,Republican,Democrat,5,,Republican,Democrat,Republican,Dem,Illegal immigration,Abortion,,FL_88,FL_109,Compromise1|Election1|Voter1,MoralizedIdentity|FL_111,,,Voter1N|Voter1GovParty|Voter1Fair|Voter1Sup|Voter1Party|Voter1Dem,Election1|Election1Dem|Election1GovParty|ATTN|Election1Fair|Election1Party|Election1Sup,Compromise1|Compromise1Fair|Compromise1Party|Compromis1GovParty|Compromise1Dem|Compromise1Sup,MC_Unemployment|MC_LIP|MC_Environment|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 18:45,1/11/24 18:47,0,100,152,1,1/11/24 18:47,0.800000012,1,37,1,,1,,5,1,,3,,,2,,4,,0,2,2,1,1,-1,-3,-2,-1,-1,3,-2,-2,-1,1,1,9,3,6,7,2,5,1,10,4,8,4|5|9|6|3|1|10|7|8|2,3,0,,,,3,,,,,2,,85,4,5,4,4,4,4,4|2|1|3|5,5,4,5,5,4,4|1|3|2|5,No,Training Day,Republican,Republican,Democrat,6,,Democrat,Republican,Democrat,Dem,Gun control,Free trade agreements,,FL_89,FL_109,Voter1|Compromise1|Election1,MoralizedIdentity|FL_111,,,Voter1N|Voter1Dem|Voter1GovParty|Voter1Sup|Voter1Party|Voter1Fair,Election1|Election1Dem|Election1Fair|ATTN|Election1Party|Election1GovParty|Election1Sup,Compromise1|Compromise1Sup|Compromise1Dem|Compromise1Party|Compromis1GovParty|Compromise1Fair,MC_Immigration|MC_MIP|MC_Inflation|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 17:49,1/11/24 17:54,0,99,312,0,1/11/24 18:49,1,1,60,2,,1,,5,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,-1,-1,3,-2,-2,-2,1,1,7,4,2,8,1,3,6,10,9,5,3|6|10|5|2|4|9|1|8|7,4,1,2,,,,,,4,,,,77,28,4,4,4,3,3,4|5|2|1|3,4,4,4,4,3,5|2|4|1|3,,True Grit,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,Dem,Health care,Free trade agreements,,FL_88,FL_109,Election1|Compromise1|Voter1,FL_111|MoralizedIdentity,,,Voter1N|Voter1GovParty|Voter1Dem|Voter1Sup|Voter1Fair|Voter1Party,Election1|Election1Fair|Election1Party|ATTN|Election1Dem|Election1Sup|Election1GovParty,Compromise1|Compromise1Party|Compromise1Dem|Compromise1Sup|Compromis1GovParty|Compromise1Fair,MC_Gun|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:43,1/11/24 18:50,0,100,373,1,1/11/24 18:50,1,1,40,1,,1,,4,1,,4,,,2,,4,,0,3,0,1,1,-3,-3,-3,-1,-1,3,-3,-3,-3,-1,-1,10,9,4,2,8,3,7,6,1,5,7|5|2|1|6|4|3|10|9|8,4,0,,,,,,,4,,,4,95,1,5,5,5,5,5,5|4|2|3|1,1,1,1,5,5,1|3|5|4|2,Nice study.,Gran Torino,Republican,Republican,Democrat,2,Democrat,,Democrat,Republican,Dem,Inflation,The environment,,FL_85,FL_109,Voter1|Election1|Compromise1,MoralizedIdentity|FL_111,,,Voter1|Voter1GovParty|Voter1Party|Voter1Dem|Voter1Fair|Voter1Sup,Election1N|Election1GovParty|Election1Fair|ATTN|Election1Dem|Election1Party|Election1Sup,Compromise1|Compromise1Party|Compromis1GovParty|Compromise1Fair|Compromise1Sup|Compromise1Dem,MC_Democracy|MC_LIP|MC_Gun|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 18:49,1/11/24 18:52,0,100,199,1,1/11/24 18:52,1,1,40,2,,1,,2,2,,,-3,,1,-3,,,-1,-1,-1,1,1,-1,-1,-1,0,0,3,-1,-1,-1,1,1,2,4,7,10,3,5,1,9,8,6,1|8|10|6|4|9|5|2|3|7,3,2,,,,,,,,0,3,,50,50,4,4,4,4,4,2|3|4|1|5,2,2,2,2,2,4|1|3|5|2,,The Invention of Lying,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,Dem,Gun control,Illegal immigration,,FL_88,FL_109,Voter1|Election1|Compromise1,FL_111|MoralizedIdentity,,,Voter1N|Voter1Fair|Voter1GovParty|Voter1Dem|Voter1Sup|Voter1Party,Election1|Election1Dem|Election1Sup|ATTN|Election1GovParty|Election1Fair|Election1Party,Compromise1|Compromis1GovParty|Compromise1Party|Compromise1Dem|Compromise1Sup|Compromise1Fair,MC_Trade|MC_MIP|MC_Inflation|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
